Date,"power GUESS, GW",annualised_consumption_MAX,"annualised consumption GUESS, TWh","Estimated efficiency, J/Th","Hydro-only, MtCO2e","Coal-only, MtCO2e","Emission intensity, gCO2e/kWh",Hashrate,BTC_Price,BTC_Volume,SP500_Price,SP500_Volume,Gold_Price,Gold_Volume,Silver_Price,Silver_Volume,ETH_Price,ETH_Volume
7/9/2014,0.772145908,13.26887407,6.768631029,5518.52,0.142141,6.7754,554.532145,125407.5374,623.8223318,7981092.734,1972.83,2858800000,1338.7,28,21.459,136,,
7/10/2014,0.779395665,13.39345688,6.832182395,5518.52,0.143476,6.839015,554.532145,137948.2912,617.8415723,12671455.41,1964.68,3165690000,1337,112,21.411,61,,
7/11/2014,0.772145908,13.26887407,6.768631029,5518.52,0.142141,6.7754,554.532145,137948.2912,622.5203071,11513024.05,1967.57,2684630000,,,,,,
7/12/2014,0.775993656,13.33499535,6.802360385,5518.52,0.14285,6.809163,554.532145,124959.9838,631.8897144,9431367.217,,,,,,,,
7/13/2014,0.792616064,13.62064168,6.948072417,5518.52,0.14591,6.95502,554.532145,118927.4328,630.3308958,7296535.993,,,1306.3,103,20.864,76,,
7/14/2014,0.784754067,13.48553788,6.879154153,5518.52,0.144462,6.886033,554.532145,118927.4328,622.655924,9926989.221,1977.1,2744920000,1296.9,368,20.842,82,,
7/15/2014,0.79482828,13.65865732,6.967464706,5518.52,0.146317,6.974432,554.532145,147366.6015,622.1425749,9491211.121,1973.28,3328740000,1299.6,34,20.727,66,,
7/16/2014,0.782092643,13.43980288,6.855824112,5518.52,0.143972,6.86268,554.532145,137025.0856,619.8689479,10164791.81,1981.57,3390950000,1316.7,16,21.086,40,,
7/17/2014,0.802607894,13.79234541,7.035660796,5518.52,0.147749,7.042696,554.532145,137025.0856,620.1811276,10892385.11,1958.12,3381680000,1309.2,27,20.838,3,,
7/18/2014,0.818047447,14.05766507,7.171003921,5518.52,0.150591,7.178175,554.532145,146504.8085,624.6980205,11147651.52,1978.22,3106060000,,,,,,
7/19/2014,0.836275902,14.37091036,7.330794558,5518.52,0.153947,7.338125,554.532145,128407.1557,626.6897576,5937095.024,,,,,,,,
7/20/2014,0.832539156,14.30669657,7.298038238,5518.52,0.153259,7.305336,554.532145,128407.1557,623.282746,5002167.736,,,1313.7,18,20.966,20,,
7/21/2014,0.847486142,14.56355175,7.429063519,5518.52,0.15601,7.436493,554.532145,125821.7767,621.1458364,8338784.054,1973.63,2611160000,1306.1,2,20.965,20,,
7/22/2014,0.834781724,14.34523379,7.317696591,5518.52,0.153672,7.325014,554.532145,128407.1557,621.6423187,7291524.068,1983.53,2890480000,1304.5,-,20.952,127,,
7/23/2014,0.836276769,14.37092527,7.33080216,5518.52,0.153947,7.338133,554.532145,128407.1557,621.01747,7020795.203,1987.01,2869720000,1290.6,1,20.376,82,,
7/24/2014,0.814603813,13.99848823,7.140817022,5518.52,0.149957,7.147958,554.532145,130395.0986,610.1925648,19766518.79,1987.98,3203530000,1303.1,8,20.588,52,,
7/25/2014,0.808903735,13.90053574,7.09085014,5518.52,0.148908,7.097941,554.532145,149954.3634,601.5877272,12167478.65,1978.34,2638960000,,,,,,
7/26/2014,0.784856396,13.48729635,6.88005117,5518.52,0.144481,6.886931,554.532145,149954.3634,595.5616804,9345848.36,,,,,,,,
7/27/2014,0.792596119,13.62029893,6.947897575,5518.52,0.145906,6.954845,554.532145,138777.6407,594.5702074,7919023.193,,,1303.3,52,20.526,155,,
7/28/2014,0.797912896,13.71166462,6.994504444,5518.52,0.146885,7.001499,554.532145,162993.8733,584.7370919,18609861.15,1978.91,2803320000,1298.3,181554,20.546,117,,
7/29/2014,0.812137508,13.95610623,7.119197395,5518.52,0.149503,7.126317,554.532145,162993.8733,584.1706004,11888354.81,1969.95,3183300000,1294.9,36189,20.558,113,,
7/30/2014,0.841949964,14.46841579,7.380533385,5518.52,0.154991,7.387914,554.532145,142503.215,575.9555277,16299709.67,1970.07,3448250000,1281.3,5663,20.373,17,,
7/31/2014,0.859466451,14.76942634,7.534082912,5518.52,0.158216,7.541617,554.532145,157405.5119,576.758102,17975222.24,1930.67,4193000000,1293.6,1985,20.332,30,,
8/1/2014,0.863433005,14.83758923,7.56885372,5518.52,0.158946,7.576423,554.532145,157405.5119,590.7592861,22337553.36,1925.15,3789660000,,,,,,
8/2/2014,0.886855962,15.240099,7.774179367,5518.52,0.163258,7.781954,554.532145,125738.1308,590.6642513,6960480.189,,,,,,,,
8/3/2014,0.887664189,15.2539879,7.78126428,5518.52,0.163407,7.789046,554.532145,122943.9502,585.3568249,5846126.853,,,1287.7,917,20.194,31,,
8/4/2014,0.86989448,14.94862589,7.625495015,5518.52,0.160135,7.633121,554.532145,122943.9502,589.6017757,9542743.184,1938.99,3072920000,1284,825,19.794,1,,
8/5/2014,0.858586248,14.75430055,7.526367047,5518.52,0.158054,7.533893,554.532145,146228.7892,585.8714054,11364335.94,1920.21,3462520000,1306.7,706,19.985,2,,
8/6/2014,0.852124772,14.64326389,7.469725751,5518.52,0.156864,7.477195,554.532145,157903.3291,583.6920425,11326224.04,1920.24,3539150000,1310.8,225,19.951,3,,
8/7/2014,0.856970662,14.72653766,7.512204822,5518.52,0.157756,7.519717,554.532145,157903.3291,587.3635111,10966582.55,1909.57,3230520000,1308.9,586,19.902,2,,
8/8/2014,0.863429536,14.83752962,7.568823312,5518.52,0.158945,7.576392,554.532145,175557.1175,592.216223,9439789.361,1931.59,2902280000,,,,,,
8/9/2014,0.886568053,15.23515146,7.771655556,5518.52,0.163205,7.779427,554.532145,178499.4155,587.9352619,4689150.673,,,,,,,,
8/10/2014,0.912723545,15.68461822,8.000934595,5518.52,0.16802,8.008936,554.532145,178499.4155,589.1549598,5563545.953,,,1308.5,194,20.06,-,,
8/11/2014,0.964131777,16.56803851,8.451579159,5518.52,0.177483,8.460031,554.532145,153980.265,585.0051935,12992896,1936.92,2784890000,1308.8,438,19.87,-,,
8/12/2014,1.003081875,17.23737307,8.793015717,5518.52,0.184653,8.801809,554.532145,166730.2233,570.1909966,13065709.79,1933.75,2611700000,1312.8,238,19.81,-,,
8/13/2014,0.993943366,17.08033316,8.712907548,5518.52,0.182971,8.72162,554.532145,166730.2233,552.3798518,33405374,1946.72,2718020000,1313.9,320,19.871,11,,
8/14/2014,1.017804258,17.49036857,8.922072123,5518.52,0.187364,8.930994,554.532145,167710.9893,521.1062186,47010151.69,1955.18,2609460000,1304.5,199,19.49,11,,
8/15/2014,1.024871036,17.61180701,8.984019501,5518.52,0.188664,8.993004,554.532145,161826.3932,508.6148427,26235880.81,1955.06,3023380000,,,,,,
8/16/2014,1.004458982,17.26103784,8.805087436,5518.52,0.184907,8.813893,554.532145,161826.3932,503.6476735,20088537.32,,,,,,,,
8/17/2014,0.998504816,17.158719,8.752893216,5518.52,0.183811,8.761646,554.532145,202037.8,505.1122048,17017509.09,,,1297.7,100,19.6,1,,
8/18/2014,1.012113719,17.39258001,8.872188861,5518.52,0.186316,8.881061,554.532145,187281.3463,476.5961443,44287175.63,1971.74,2638160000,1295.1,144,19.387,9,,
8/19/2014,1.028174185,17.66856968,9.012974903,5518.52,0.189272,9.021988,554.532145,187281.3463,478.5667482,28108725.91,1981.6,2656430000,1293.4,332,19.472,3,,
8/20/2014,1.078566063,18.53452453,9.454710113,5518.52,0.198549,9.464165,554.532145,190837.3213,494.6677576,34109046.16,1986.51,2579560000,1273.7,264,19.39,6,,
8/21/2014,1.095078338,18.81827827,9.599456712,5518.52,0.201589,9.609056,554.532145,186096.0214,522.0865223,25781143.36,1992.37,2638920000,1278.6,119,19.361,-,,
8/22/2014,1.116125179,19.17995588,9.783953322,5518.52,0.205463,9.793737,554.532145,186096.0214,515.2107246,20471551.1,1988.4,2301860000,,,,,,
8/23/2014,1.148265189,19.73226308,10.06569265,5518.52,0.21138,10.075758,554.532145,158833.5469,505.8265978,13656101.8,,,,,,,,
8/24/2014,1.153751937,19.82654961,10.11378948,5518.52,0.21239,10.123903,554.532145,196763.9462,506.8277119,9162584.255,,,1277.3,251,19.338,3,,
8/25/2014,1.126173377,19.35262825,9.87203582,5518.52,0.207313,9.881908,554.532145,196763.9462,504.9721966,11097827.39,1997.92,2233880000,1283.8,74,19.37,1,,
8/26/2014,1.026571095,17.1498328,8.998922216,2000,0.188977,9.007921,554.532145,214543.8208,508.9145878,13503843.74,2000.02,2451950000,1281.9,783,19.395,41245,,
8/27/2014,0.915812153,14.76667296,8.028009332,2000,0.168588,8.036037,554.532145,196763.9462,516.2421636,12511754.52,2000.12,2344350000,1288.7,817,19.534,18998,,
8/28/2014,0.810654615,12.4684137,7.106198353,2000,0.14923,7.113305,554.532145,196763.9462,510.4958656,10477832.53,1996.74,2282400000,1285.8,116,19.398,3301,,
8/29/2014,0.712603094,10.30078496,6.246678724,2000,0.13118,6.252925,554.532145,231138.3705,508.4451928,9950226.193,2003.37,2259130000,,,,,,
8/30/2014,0.613882104,8.087580623,5.381290526,2000,0.113007,5.386672,554.532145,204522.6957,504.9521078,6849387.594,,,,,,,,
8/31/2014,0.534291406,6.182670188,4.683598468,2000,0.098356,4.688282,554.532145,204522.6957,492.4968747,27431994.98,,,,,,,,
9/1/2014,0.433763081,4.320013034,3.802367167,1382.85,0.07985,3.80617,554.532145,216794.0574,481.7577458,14125526.55,,,1263.7,280,19.071,327,,
9/2/2014,0.412870062,4.306100641,3.619218965,1382.85,0.076004,3.622838,554.532145,227701.9345,478.46259,13904787.91,2002.28,2819980000,1268.9,279,19.108,130,,
9/3/2014,0.399985548,4.39659281,3.50627331,1382.85,0.073632,3.50978,554.532145,227701.9345,477.5612213,8493796.588,2000.72,2809980000,1265.1,290,19.064,120,,
9/4/2014,0.382351875,4.427759697,3.351696538,1382.85,0.070386,3.355048,554.532145,229065.4191,482.4865843,17348360.76,1997.65,3072410000,1265.8,123,19.082,131,,
9/5/2014,0.361983868,4.416338851,3.173150586,1382.85,0.066636,3.176324,554.532145,223611.4806,486.4649306,9716865.501,2007.71,2818300000,,,,,,
9/6/2014,0.347219468,4.501499289,3.043725857,1382.85,0.063918,3.04677,554.532145,223611.4806,483.5971654,5194298.343,,,,,,,,
9/7/2014,0.322660947,4.462650381,2.828445861,1382.85,0.059397,2.831274,554.532145,179979.9722,483.2876956,5365243.589,,,1252.7,2,18.887,80,,
9/8/2014,0.325031302,4.495434219,2.84922439,1382.85,0.059834,2.852074,554.532145,212703.6035,475.1053166,21397788.29,2001.54,2789090000,1246.8,-,18.844,157,,
9/9/2014,0.324735116,4.491337742,2.846628026,1382.85,0.059779,2.849475,554.532145,212703.6035,472.5979891,14645117.63,1988.44,2882830000,1243.5,95,18.856,99,,
9/10/2014,0.321179584,4.442161984,2.815460233,1382.85,0.059125,2.818276,554.532145,219521.0267,480.814067,16327184.14,1995.69,2912430000,1237.4,-,18.533,96,,
9/11/2014,0.324734899,4.491334736,2.846626122,1382.85,0.059779,2.849473,554.532145,241336.7809,478.4939844,11175502.77,1997.45,2941690000,1229.9,47,18.546,121,,
9/12/2014,0.327401656,4.528218057,2.870002919,1382.85,0.06027,2.872873,554.532145,241336.7809,475.7116026,8657262.832,1985.54,3206570000,,,,,,
9/13/2014,0.328850206,4.548252625,2.88270091,1382.85,0.060537,2.885584,554.532145,219460.9233,477.4930162,10915441.14,,,,,,,,
9/14/2014,0.333837122,4.617225516,2.926416207,1382.85,0.061455,2.929343,554.532145,250600.6489,477.5661654,6957302.084,,,1233.6,21,18.556,51,,
9/15/2014,0.342083166,4.731274683,2.99870103,1382.85,0.062973,3.0017,554.532145,250600.6489,475.8063172,10400323.96,1984.13,2776530000,1235.2,3,18.656,414,,
9/16/2014,0.353925595,4.895064638,3.102511766,1382.85,0.065153,3.105614,554.532145,274326.1542,470.2977171,10567631.42,1998.98,3160310000,1234.4,10,18.663,45,,
9/17/2014,0.367342394,5.080629337,3.220123423,1382.85,0.067623,3.223344,554.532145,240220.7404,459.8201914,17209954.1,2001.57,3209420000,1225.7,5,18.452,36,,
9/18/2014,0.374651857,5.18172486,3.284198174,1382.85,0.068968,3.287482,554.532145,240220.7404,441.3492673,37196196.46,2011.36,3235340000,1215.3,4,17.781,84,,
9/19/2014,0.384123931,5.312730976,3.367230381,1382.85,0.070712,3.370598,554.532145,259497.7134,407.6736284,36615814.99,2010.4,4880220000,,,,,,
9/20/2014,0.386351517,5.343540211,3.386757398,1382.85,0.071122,3.390144,554.532145,232806.52,412.805224,31719637.29,,,,,,,,
9/21/2014,0.388284873,5.370280017,3.403705196,1382.85,0.071478,3.407109,554.532145,232806.52,403.3942067,20731477.91,,,1216.8,7,17.699,197,,
9/22/2014,0.391507277,5.414848365,3.431952795,1382.85,0.072071,3.435385,554.532145,241703.5845,401.3499695,17211478.35,1994.29,3349670000,1221,5,17.713,103,,
9/23/2014,0.384740641,5.321260545,3.372636456,1382.85,0.070825,3.376009,554.532145,241703.5845,409.6730287,43481692.46,1982.77,3279350000,1218.6,2,17.643,35,,
9/24/2014,0.375073861,5.187561513,3.287897469,1382.85,0.069046,3.291185,554.532145,241703.5845,430.921572,26450928.59,1998.3,3313850000,1221.2,11,17.379,94,,
9/25/2014,0.374175308,5.175133829,3.280020753,1382.85,0.06888,3.283301,554.532145,220547.69,414.248101,21277198.85,1965.99,3273050000,1214.1,19497,17.477,72,,
9/26/2014,0.369246848,5.106969413,3.23681787,1382.85,0.067973,3.240055,554.532145,239501.0072,406.7183539,17183103.95,1982.85,2929440000,,,,,,
9/27/2014,0.362707077,5.016519321,3.179490236,1382.85,0.066769,3.18267,554.532145,239501.0072,402.8840269,11150804.08,,,,,,,,
9/28/2014,0.358536574,4.958838039,3.142931606,1382.85,0.066002,3.146075,554.532145,261900.3819,394.3595958,22100292.73,,,1217.5,6344,17.516,232,,
9/29/2014,0.355697928,4.919577379,3.118048041,1382.85,0.065479,3.121166,554.532145,249839.1801,380.1688638,27081765.57,1977.8,3094440000,1210.5,680,17.006,53,,
9/30/2014,0.364649994,5.043391369,3.196521848,1382.85,0.067127,3.199718,554.532145,249839.1801,382.6129104,26268700.67,1972.29,3951100000,1214.6,178,17.21,13,,
10/1/2014,0.372417534,5.150822456,3.264612105,1382.85,0.068557,3.267877,554.532145,242947.0648,386.0851892,19733044.13,1946.16,4188590000,1214.2,176,17.001,7,,
10/2/2014,0.367307408,5.080145453,3.219816736,1382.85,0.067616,3.223037,554.532145,246393.1225,380.570052,15790878.73,1946.17,4012510000,1192.2,499,16.78,180,,
10/3/2014,0.37180039,5.142286876,3.259202221,1382.85,0.068443,3.262461,554.532145,246393.1225,371.4356242,25729444.77,1967.9,3560970000,,,,,,
10/4/2014,0.379288694,5.245855914,3.324844696,1382.85,0.069822,3.32817,554.532145,275684.6125,348.0918082,36639078.6,,,,,,,,
10/5/2014,0.393891105,5.447818543,3.452849427,1382.85,0.07251,3.456302,554.532145,260177.3531,317.4971666,62434762.98,,,1206.7,415,17.18,17,,
10/6/2014,0.402877287,5.572104394,3.531622302,1382.85,0.074164,3.535154,554.532145,260177.3531,326.2509797,62179854.74,1964.82,3358220000,1211.7,272,17.191,161,,
10/7/2014,0.395763398,5.473713808,3.469261951,1382.85,0.072855,3.472731,554.532145,247077.5603,331.3132385,33502295,1935.1,3687870000,1205.3,9,17.015,75,,
10/8/2014,0.391644831,5.416750837,3.433158589,1382.85,0.072096,3.436592,554.532145,276657.2683,339.3667099,36509363.91,1968.89,4441890000,1224.6,19,17.367,16,,
10/9/2014,0.395562175,5.470930728,3.467498023,1382.85,0.072817,3.470966,554.532145,276657.2683,365.6069566,59445781.52,1928.21,4344020000,1221,186,17.252,17,,
10/10/2014,0.399502987,5.525435211,3.502043185,1382.85,0.073543,3.505545,554.532145,257517.4572,364.1210317,33385665.76,1906.13,4550540000,,,,,,
10/11/2014,0.396289492,5.480990089,3.473873687,1382.85,0.072951,3.477348,554.532145,266217.3713,359.0390996,17044849.12,,,,,,,,
10/12/2014,0.388971772,5.379780357,3.40972655,1382.85,0.071604,3.413136,554.532145,266217.3713,361.9443514,20188750.94,,,1229.3,103,17.294,12,,
10/13/2014,0.387296139,5.356605057,3.395037951,1382.85,0.071296,3.398433,554.532145,255777.4744,377.8385196,41051637.66,1874.74,4352580000,1233.6,73,17.353,10,,
10/14/2014,0.387033635,5.35297443,3.392736845,1382.85,0.071247,3.39613,554.532145,260997.4229,400.3729811,46968535.31,1877.7,4812010000,1244.1,250,17.415,42,,
10/15/2014,0.39021084,5.396917637,3.420588227,1382.85,0.071832,3.424009,554.532145,260997.4229,393.2067209,36136299.57,1862.49,6090800000,1240.5,6,17.388,2,,
10/16/2014,0.390582865,5.402063028,3.423849397,1382.85,0.071901,3.427273,554.532145,294057.0964,386.8829911,32416023.44,1862.76,5073150000,1238.3,356,17.282,-,,
10/17/2014,0.385667661,5.334081947,3.380762712,1382.85,0.070996,3.384143,554.532145,233157.6978,379.7115236,19023037.21,1886.76,4482120000,,,,,,
10/18/2014,0.393229631,5.438669844,3.447050945,1382.85,0.072388,3.450498,554.532145,233157.6978,384.8481202,13467365.27,,,,,,,,
10/19/2014,0.387558207,5.360229673,3.397335247,1382.85,0.071344,3.400733,554.532145,243597.5947,388.4393314,6855973.742,,,1244,105,17.304,9,,
10/20/2014,0.380752456,5.266100866,3.337676028,1382.85,0.070091,3.341014,554.532145,297537.0621,383.0641353,19130725.88,1904.01,3331210000,1251,48,17.504,6,,
10/21/2014,0.388692536,5.375918308,3.407278767,1382.85,0.071553,3.410686,554.532145,297537.0621,384.1897782,15734741.53,1941.28,3987090000,1244.8,2,17.186,18,,
10/22/2014,0.391717411,5.417754669,3.433794822,1382.85,0.07211,3.437229,554.532145,291583.5085,384.8259167,13478822.17,1927.11,3761930000,1228.5,2,17.114,12,,
10/23/2014,0.393945648,5.44857292,3.453327554,1382.85,0.07252,3.456781,554.532145,271906.0938,368.7623152,30255627.48,1950.82,3789250000,1231.2,71,17.136,-,,
10/24/2014,0.402061962,5.560827811,3.524475158,1382.85,0.074014,3.528,554.532145,271906.0938,358.8433029,22210695.22,1964.58,3078380000,,,,,,
10/25/2014,0.400305274,5.536531465,3.509076036,1382.85,0.073691,3.512585,554.532145,266539.5262,350.9053613,21488509.35,,,,,,,,
10/26/2014,0.398607911,5.513055616,3.494196948,1382.85,0.073378,3.497691,554.532145,268328.3821,353.2918598,14578764.34,,,1229.1,282,17.115,-,,
10/27/2014,0.408614771,5.651458233,3.581917086,1382.85,0.07522,3.585499,554.532145,268328.3821,352.8663913,15575036.19,1961.63,3538860000,1229.2,46,17.185,-,,
10/28/2014,0.404408848,5.593287057,3.545047959,1382.85,0.074446,3.548593,554.532145,309472.0673,353.4587407,10050377.36,1985.05,3653260000,1224.3,631,17.219,431,,
10/29/2014,0.404542707,5.595138436,3.546221371,1382.85,0.074471,3.549768,554.532145,336304.9055,345.8255084,21532041.54,1982.3,3740350000,1198.1,521,16.391,485,,
10/30/2014,0.412438457,5.70434276,3.615435513,1382.85,0.075924,3.619051,554.532145,336304.9055,339.574292,32989602.14,1994.65,3586150000,1171.1,260,16.077,15,,
10/31/2014,0.423711549,5.860258342,3.71425544,1382.85,0.077999,3.71797,554.532145,293372.3644,342.6916303,16229814.42,2018.05,4292290000,,,,,,
11/1/2014,0.425266361,5.881762592,3.727884921,1382.85,0.078286,3.731613,554.532145,277272.6615,330.397966,19665228.08,,,,,,,,
11/2/2014,0.436928211,6.043054989,3.830112694,1382.85,0.080432,3.833943,554.532145,277272.6615,325.9438235,11762309.17,,,,,,,,
11/3/2014,0.440815566,6.096820123,3.864189253,1382.85,0.081148,3.868053,554.532145,314993.4284,327.9781913,15922414.19,2017.81,3555440000,1169.4,60,16.175,51,,
11/4/2014,0.450145089,6.225854641,3.945971853,1382.85,0.082865,3.949918,554.532145,285462.7945,325.9152626,17717510.44,2012.1,3956260000,1167.4,40,15.927,17,,
11/5/2014,0.448187613,6.198781225,3.928812612,1382.85,0.082505,3.932741,554.532145,285462.7945,336.4616285,22934919.1,2023.57,3766590000,1145.4,157,15.418,32,,
11/6/2014,0.447986606,6.196001151,3.92705059,1382.85,0.082468,3.930978,554.532145,307118.5927,342.1252667,22267564.85,2031.21,3669770000,1142.3,137,15.392,3,,
11/7/2014,0.43907735,6.072779242,3.848952046,1382.85,0.080828,3.852801,554.532145,273650.541,344.9387263,16587590.17,2031.92,3704280000,1169.6,97,15.699,26,,
11/8/2014,0.442724584,6.123223315,3.880923703,1382.85,0.081499,3.884805,554.532145,273650.541,343.9452888,8177343.194,,,,,,,,
11/9/2014,0.446643231,6.177421238,3.915274566,1382.85,0.082221,3.91919,554.532145,277587.9588,349.6303154,24822309.42,,,,,,,,
11/10/2014,0.443836312,6.138599379,3.890669115,1382.85,0.081704,3.89456,554.532145,265775.7052,365.5068096,31389370.43,2038.26,3284940000,1159.6,40,15.657,59,,
11/11/2014,0.436049867,6.030906815,3.822413132,1382.85,0.080271,3.826236,554.532145,265775.7052,366.3774624,15246733.65,2039.68,2958320000,1162.8,22,15.664,-,,
11/12/2014,0.440642592,6.094427756,3.862672961,1382.85,0.081116,3.866536,554.532145,287431.5034,394.7833134,88250184.86,2038.25,3246650000,1158.9,17,15.619,42,,
11/13/2014,0.436792395,6.04117656,3.828922138,1382.85,0.080407,3.832751,554.532145,295306.3392,427.3815333,123674263.5,2039.33,3455270000,1161.1,1047,15.617,10,,
11/14/2014,0.438503666,6.06484476,3.843923139,1382.85,0.080722,3.847767,554.532145,295306.3392,398.0352574,52848301.31,2039.82,3227130000,1185,486,16.31,5,,
11/15/2014,0.432942199,5.987925364,3.795171315,1382.85,0.079699,3.798966,554.532145,299243.757,387.2027325,31658895.94,,,,,,,,
11/16/2014,0.432942199,5.987925364,3.795171315,1382.85,0.079699,3.798966,554.532145,295306.3392,383.7856328,22024043.43,,,,,,,,
11/17/2014,0.4316588,5.970174965,3.78392104,1382.85,0.079462,3.787705,554.532145,295306.3392,396.6951549,44912584.27,2041.32,3152890000,1183,17,16.053,-,,
11/18/2014,0.442504672,6.120181763,3.878995955,1382.85,0.081459,3.882875,554.532145,274455.5762,382.6623609,33867487.26,2051.8,3416190000,1196.7,2,16.17,-,,
